0,8.0231,12.139,8.6711,0,7.4645,38.025,27.161,0,20.506,27.434,19.596,0,37.212,8.6809,6.2005,0,-41.845,0,0
0,21.751,25.841,18.458,0,28.136,55.347,39.533,0,27.68,61.387,43.847,0,35.969,23.659,16.899,0,-32.438,0,20.346
0,9.1616,11.006,7.861,0,14.993,38.553,27.537,0,24.499,35.131,25.093,0,40.163,14,9.9998,0,-21.63,0,7.7023
0,8.0449,14.777,10.554,0,2.9302,36.723,26.231,0,22.01,24.314,17.367,0,43.441,12.036,8.5967,0,-29.071,0,48.268
0,17.491,27.004,19.289,0,12.586,28.549,20.393,0,20.423,21.743,15.531,0,36.783,14,9.9998,0,-23.585,0,74.032
0,8.1091,20.869,14.906,0,1.6885,37.146,26.533,0,15.04,26.024,18.589,0,33.888,14,9.9998,0,-31.12,0,45.684
0,28.654,7.7223,5.5159,0,30.472,9.9826,7.1305,0,21.004,16.413,11.723,0,24.531,5.5388,3.9563,0,-36.173,0,0
0,31.693,2.7271,1.9479,0,29.467,7.645,5.4606,0,14.093,19.497,13.926,0,16.428,3.7764,2.6975,0,-49.34,0,0
0,33.639,14.883,10.631,0,35.124,17.358,12.399,0,49.133,18.15,12.964,0,72.032,62.63,44.737,0,-24.217,0,56.698
0,53.105,19.636,14.025,0,46.657,27.311,19.507,0,16.764,40.515,28.94,0,18.507,28.149,20.106,0,-17.888,0,45.49
0,41.912,12.499,8.9278,0,51.122,21.51,15.364,0,60.418,56.901,40.644,0,73.631,72.554,51.824,0,-17.074,0,34.561
0,31.713,19.36,13.829,0,37.681,39.01,27.865,0,47.319,44.274,31.624,0,54.841,27.099,19.356,0,-10.407,0,0
0,25.601,9.5965,6.8543,0,32.572,21.135,15.096,0,49.153,52.756,37.683,0,55.215,44.759,31.971,0,-18.14,0,18.982
0,8.7783,6.6927,4.7804,0,9.5466,0.8065,0.57605,0,42.602,34.528,24.662,0,55.742,37.996,27.14,0,-32.554,0,80.661
0,24.484,6.9259,4.947,0,28.516,20.426,14.59,0,35.076,20.985,14.989,0,43.203,10.983,7.8449,0,-37.407,0,65.586
0,16.455,11.249,8.0352,0,43.32,30.603,21.859,0,28.648,47.726,34.09,0,24.646,20.73,14.807,0,-27.709,0,77.607
0,29.957,9.3318,6.6658,0,33.716,11.818,8.4414,0,32.425,4.7181,3.3701,0,26.929,11.873,8.4803,0,-33.385,0,16.784
0,42.34,12.426,8.8763,0,41.698,15.899,11.356,0,40.167,6.6349,4.739,0,28.29,17.786,12.704,0,-42.479,0,1.7052
0,41.696,5.6996,4.0711,0,43.569,12.803,9.145,0,41.515,9.6939,6.9242,0,34.139,20.75,14.821,0,-34.812,0,59.548
0,52.163,8.3766,5.9834,0,50.223,8.5732,6.1238,0,42.131,5.2179,3.7271,0,28.069,18.627,13.305,0,-46.408,0,47.813
0,24.485,10.432,7.4519,0,39.963,23.837,17.026,0,47.839,16.996,12.14,0,57.485,3.1263,2.2331,0,-21.281,0,72.811
0,12.922,17.976,12.84,0,30.372,24.882,17.773,0,46.17,17.733,12.666,0,51.484,2.6492,1.8923,0,-39.122,0,45.75
0,15.265,7.6123,5.4376,0,28.058,20.507,14.648,0,43.217,12.047,8.6053,0,50.457,3.656,2.6114,0,-23.663,0,63.449
0,16.212,1.7392,1.2423,0,24.431,7.0285,5.0204,0,35.817,8.5468,6.1049,0,53.186,0.56455,0.40326,0,-19.525,0,63.014
0,9.7368,1.9671,1.4051,0,24.858,4.6469,3.3192,0,50.317,7.0669,5.0478,0,70.331,6.1805,4.4145,0,-26.392,0,2.7172
0,37.813,11.502,8.2156,0,38.41,9.8864,7.0617,0,34.218,16.962,12.116,0,37.528,14.902,10.644,0,-50,0,50.876
0,50.495,37.049,26.464,0,50.271,46.898,33.498,0,63.18,40.524,28.946,0,63.22,37.142,26.53,0,-40.518,0,71.643
0,8.9422,11.33,8.093,0,2.1483,24.733,17.667,0,28.424,33.932,24.237,0,58.155,27.134,19.381,0,-30.745,0,34.954
0,43.984,18.614,13.295,0,27.052,22.538,16.099,0,32.589,17.503,12.503,0,40.952,14.052,10.038,0,-49.84,0,58.877
0,8.0088,21.166,15.118,0,6.8044,41.614,29.724,0,42.9,35.818,25.584,0,60.023,27.24,19.458,0,-31.163,0,0
0,34.811,2.0774,1.4838,0,25.02,9.5564,6.8256,0,31.085,15.059,10.757,0,42.741,13.415,9.5821,0,-36.988,0,83.904
0,30.064,13.702,9.7867,0,16.242,19.372,13.837,0,34.18,21.997,15.712,0,46.968,15.54,11.1,0,-25.832,0,0
0,54.295,26.856,19.183,0,37.893,21.03,15.022,0,20.047,25.567,18.262,0,20.175,18.152,12.965,0,-36.586,0,77.71
0,56.243,34.907,24.934,0,35.296,12.146,8.6757,0,20.892,20.156,14.397,0,26.975,16.779,11.985,0,-42.034,0,22.995
0,58.258,27.835,19.882,0,43.109,13.351,9.5363,0,24.156,22.742,16.244,0,27.694,20.284,14.489,0,-45.198,0,0
0,61.358,18.533,13.238,0,53.58,13.332,9.5231,0,33.185,15.943,11.388,0,28.247,16.492,11.78,0,-50,0,66.526
0,39.352,7.975,5.6965,0,47.403,1.931,1.3793,0,20.987,17.234,12.31,0,29.574,19.517,13.941,0,-50,0,0
0,40.579,23.702,16.93,0,42.733,34.874,24.91,0,53.396,27.348,19.534,0,50.769,11.861,8.4723,0,-37.756,0,30.57
0,13.708,3.7667,2.6905,0,3.0862,12.646,9.0333,0,27.794,15.567,11.119,0,44.599,5.5635,3.974,0,-11.899,0,0
0,36.103,21.552,15.394,0,36.741,27.625,19.732,0,50.92,24.241,17.315,0,54.114,12.816,9.1547,0,-46.745,0,41.622
0,15.768,29.322,20.944,0,26.228,33.498,23.927,0,45.802,39.735,28.383,0,65.145,12.537,8.9553,0,-9.2177,0,14.792
0,8.1509,9.2779,6.6268,0,11.497,22.736,16.24,0,28.992,17.147,12.248,0,48.194,9.9723,7.123,0,-20.818,0,28.648
0,9.7907,10.309,7.3637,0,13.707,20.577,14.698,0,27.102,14.335,10.239,0,41.941,5.614,4.01,0,-47.415,0,32.396
0,33.774,8.9307,6.3793,0,55.478,23.456,16.754,0,50.242,38.535,27.525,0,50.107,39.818,28.441,0,-30.691,0,0
0,66.154,22.816,16.297,0,46.599,19.081,13.63,0,38.217,34.598,24.713,0,47.089,28.717,20.512,0,-33.598,0,0
0,41.329,17.749,12.677,0,64.263,29.584,21.132,0,57.817,46.93,33.521,0,63.128,45.849,32.749,0,-20.511,0,53.312
0,52.017,12.592,8.9943,0,50.943,24.271,17.337,0,36.359,23.512,16.795,0,34.994,12.556,8.9679,0,-29.743,0,30.517
0,51.411,8.2517,5.894,0,35.366,17.628,12.591,0,19.914,17.535,12.525,0,15.017,9.3455,6.6755,0,-33.617,0,0
0,59.272,4.7178,3.3699,0,50.145,10.736,7.6685,0,27.998,24.142,17.244,0,25.926,13.491,9.6366,0,-32.665,0,8.5067
0,44.527,14.286,10.204,0,40.86,20.693,14.781,0,34.686,27.235,19.454,0,36.908,34.035,24.311,0,-41.746,0,0
0,14.003,1.8018,1.287,0,19.073,2.1771,1.5551,0,32.56,9.8795,7.0565,0,26.258,22.27,15.906,0,-22.193,0,15.048
0,50.534,15.375,10.982,0,48.308,17.506,12.504,0,41.047,27.421,19.587,0,50.719,33.656,24.04,0,-40.917,0,89.439
0,53.636,0.75791,0.54138,0,36.88,14.896,10.64,0,26.623,20.164,14.403,0,35.046,18.852,13.466,0,-31.561,0,31.326
0,46.115,1.9528,1.3948,0,36.988,10.672,7.6232,0,28.966,7.1511,5.108,0,39.924,11.744,8.3887,0,-23.805,0,86.62
0,10.902,27.413,19.581,0,33.26,44.645,31.89,0,67.202,56.717,40.512,0,65.088,53.474,38.196,0,-50,0,30.57
0,19.685,19.457,13.898,0,18,39.639,28.314,0,28.551,49.548,35.391,0,42.309,45.422,32.444,0,-47.615,0,0
0,48.814,10.604,7.5745,0,48.653,23.632,16.88,0,36.713,21.011,15.008,0,25.277,36.824,26.303,0,-42.97,0,19.041
0,32.565,18.973,13.552,0,23.543,17.064,12.189,0,17.191,11.168,7.9773,0,15.918,16.705,11.932,0,-30.999,0,0
0,41.292,10.261,7.3287,0,28.868,6.141,4.3862,0,8.7582,15.081,10.772,0,13.432,27.268,19.478,0,-42.521,0,9.5575
0,38.679,12.84,9.1713,0,39.051,25.461,18.186,0,26.444,33.073,23.624,0,28.044,39.685,28.347,0,-19.654,0,0
0,64.67,15.523,11.087,0,69.397,23.863,17.045,0,62.63,29.061,20.758,0,44.498,27.929,19.949,0,-7.2118,0,0
0,53.419,11.928,8.5205,0,45.141,13.088,9.3478,0,21.831,27.179,19.414,0,20.659,21.594,15.425,0,-21.634,0,0
0,25.595,24.631,17.594,0,34.551,41.672,29.766,0,42.591,37.059,26.471,0,52.15,21.91,15.65,0,-33.88,0,13.257
0,60.407,41.743,29.817,0,56.747,53.184,37.988,0,55.582,58.975,42.126,0,53.9,43.972,31.408,0,-16.344,0,0
0,20.275,46.769,33.407,0,32.563,49.21,35.15,0,45.397,45.633,32.595,0,53.308,36.246,25.89,0,-25.121,0,19.027
0,48.173,31.289,22.349,0,47.054,21.378,15.27,0,29.897,29.209,20.864,0,21.778,23.221,16.587,0,-37.428,0,0
0,49.496,25.214,18.01,0,52.22,30.336,21.669,0,27.158,43.76,31.257,0,22.345,41.593,29.71,0,-50,0,0
0,49.297,32.538,23.241,0,51.445,20.931,14.951,0,28.337,35.307,25.219,0,23.447,26.935,19.239,0,-33.348,0,0
0,32.932,33.92,24.228,0,45.882,25.952,18.537,0,37.773,38.581,27.558,0,36.476,36.578,26.127,0,-22.105,0,0
0,63.163,10.121,7.2296,0,43.553,25.05,17.893,0,26.707,35.461,25.329,0,25.875,24.511,17.508,0,-37.373,0,31.858
0,55.979,1.0747,0.76765,0,41.381,13.918,9.9414,0,26.457,26.724,19.089,0,25.071,21.869,15.621,0,-25.642,0,0
0,22.667,1.6415,1.1725,0,25.398,17.538,12.527,0,37.216,8.1389,5.8132,0,46.797,2.5144,1.796,0,-22.852,0,0
0,20.704,3.3279,2.3771,0,16.675,17.755,12.682,0,30.058,14.935,10.667,0,45.244,4.6321,3.3087,0,-17.126,0,20.009
0,24.73,3.6337,2.5955,0,24.85,15.017,10.726,0,33.684,12.211,8.7221,0,40.539,4.6708,3.3362,0,-20.818,0,51.705
0,28.537,4.3748,3.1249,0,27.531,24.591,17.565,0,27.543,19.25,13.75,0,33.633,12.323,8.8024,0,-50,0,0
0,23.825,6.9282,4.9486,0,20.46,18.1,12.928,0,28.267,14.781,10.558,0,36.303,4.9085,3.506,0,-43.855,0,0
0,48.703,2.7169,1.9406,0,41.343,16.141,11.53,0,48.128,18.123,12.945,0,56.522,11.904,8.5027,0,-50,0,86.184
0,36.727,8.3698,5.9782,0,42.65,10.725,7.6604,0,20.435,20.875,14.911,0,23.179,13.447,9.6051,0,-31.105,0,0
0,18.803,9.8635,7.0451,0,17.474,3.3927,2.4234,0,9.5397,12.223,8.7307,0,11.778,7.5378,5.384,0,-23.006,0,40.008
0,45.492,26.555,18.968,0,54.625,34.734,24.81,0,48.108,42.113,30.081,0,59.811,29.327,20.948,0,-20.883,0,47.536
0,38.879,28.734,20.524,0,42.709,30.719,21.942,0,35.44,40.614,29.009,0,43.249,33.986,24.275,0,-29.926,0,58.132
0,46.741,23.02,16.443,0,46.337,35.244,25.174,0,33.013,36.044,25.746,0,44.814,27.451,19.608,0,-32.633,0,83.182
0,39.369,25.535,18.24,0,40.489,35.262,25.187,0,31.073,42.536,30.383,0,40.186,37.404,26.718,0,-31.929,0,0
0,18.891,31.481,22.487,0,19.822,51.22,36.586,0,36.064,44.588,31.848,0,44.268,39.877,28.483,0,-28.901,0,0
0,31.702,32.855,23.468,0,36.829,48.68,34.772,0,46.881,44.559,31.828,0,52.284,39.033,27.881,0,-24.215,0,82.099
0,8.0438,24.488,17.491,0,11.239,41.092,29.351,0,24.42,33.342,23.816,0,37.237,23.824,17.017,0,-41.892,0,64.744
0,40.229,34.876,24.912,0,47.992,38.639,27.599,0,39.068,53.797,38.427,0,39.378,50.027,35.733,0,-42.322,0,0
0,44.975,35.639,25.456,0,39.331,51.914,37.081,0,24.663,52.852,37.752,0,24.193,51.35,36.679,0,-50,0,73.614
0,40.572,39.012,27.866,0,38.982,43.084,30.775,0,28.741,49.396,35.283,0,30.716,50.841,36.315,0,-50,0,7.6209
0,46.37,40.871,29.194,0,52.172,37.595,26.853,0,38.245,47.305,33.79,0,37.921,50.485,36.061,0,-50,0,16.442
0,37.661,29.032,20.738,0,37.308,31.102,22.216,0,30.939,32.955,23.539,0,28.521,36.807,26.291,0,-50,0,0.56432
0,41.618,41.52,29.657,0,45.085,45.171,32.266,0,27.458,51.353,36.681,0,27.493,53.373,38.124,0,-50,0,88.814
0,24.068,25.533,18.238,0,27.807,32.868,23.477,0,44.71,35.058,25.042,0,57.198,26.107,18.648,0,-48.589,0,54.728
0,28.512,7.5745,5.4102,0,29.423,20.825,14.875,0,38.832,25.905,18.504,0,54.732,16.55,11.822,0,-48.178,0,57.249
0,31.772,18.082,12.916,0,34.266,30.673,21.909,0,49.701,33.796,24.14,0,59.668,30.558,21.827,0,-50,0,30.332
0,37.6,21.622,15.444,0,30.967,24.277,17.341,0,35.13,27.29,19.493,0,49.846,7.8667,5.6189,0,-31.903,0,8.5405
0,8.1446,0.99729,0.71236,0,6.6137,17.804,12.717,0,31.141,12.525,8.9462,0,60.688,1.6147,1.1533,0,-50,0,0
0,15.386,11.421,8.1578,0,23.313,26.435,18.882,0,42.827,26.581,18.987,0,53.371,12.458,8.898,0,-39.371,0,0
0,8.0283,18.13,12.95,0,17.405,19.25,13.75,0,27.813,28.852,20.609,0,41.651,30.292,21.637,0,-50,0,11.488
0,8.0128,22.595,16.14,0,16.502,33.982,24.272,0,44.727,39.167,27.976,0,51.224,33.214,23.724,0,-46.337,0,0
0,39.376,41.842,29.887,0,58.986,38.416,27.44,0,64.79,38.12,27.229,0,73.665,29.596,21.14,0,-46.074,0,0
0,11.761,22.926,16.376,0,21.727,29.918,21.37,0,38.078,27.203,19.431,0,49.072,10.037,7.1694,0,-38.884,0,68.692
0,46.901,26.669,19.049,0,67.202,18.858,13.47,0,73.253,14.948,10.677,0,76.152,13.498,9.6412,0,-42.125,0,30.557
0,27.734,40.651,29.036,0,59.095,34.192,24.423,0,77.177,45.721,32.659,0,84.488,38.411,27.436,0,-35.527,0,10.994
0,12.502,54.362,38.83,0,20.688,51.532,36.809,0,35.53,55.769,39.835,0,43.243,36.186,25.847,0,-49.388,0,78.621
0,48.116,16.107,11.505,0,42.316,26.066,18.618,0,27.813,17.718,12.655,0,21.27,31.509,22.506,0,-38.726,0,0
0,49.039,16.479,11.771,0,42.661,19.693,14.066,0,31.97,9.0441,6.4601,0,30.894,5.5386,3.9562,0,-46.174,0,36.876
0,29.202,3.5178,2.5128,0,30.219,6.0384,4.3132,0,29.986,10.837,7.7407,0,27.289,15.719,11.228,0,-37.846,0,39.466
0,18.902,5.7468,4.1048,0,16.223,22.242,15.888,0,28.93,13.35,9.5357,0,41.07,3.9615,2.8297,0,-50,0,0
0,29.864,25.545,18.246,0,25.041,32.428,23.163,0,46.82,28.819,20.585,0,60.94,25.282,18.058,0,-50,0,78.707
0,28.14,20.347,14.533,0,26.932,28.123,20.088,0,45.913,24.998,17.856,0,56.395,17.75,12.678,0,-42.155,0,44.717
